measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Micronesia (Federated States of),Both,All ages,Malignant skin melanoma,Rate,2019,0.42523551335038795,0.7365821901437707,0.22399763327130778
Incidence,Micronesia (Federated States of),Both,All ages,Non-melanoma skin cancer,Rate,2019,0.5391589465295289,0.6303469691149068,0.461306144058829
Incidence,Dominica,Both,All ages,Hodgkin lymphoma,Rate,2019,1.0059887032361678,1.3505305557682727,0.7581883762920979
Incidence,Dominica,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,10.783284533786736,13.456039940248994,8.5947682678119
Incidence,Dominica,Both,All ages,Multiple myeloma,Rate,2019,9.562074111912453,12.101409307806412,7.576541957795566
Incidence,Dominica,Both,All ages,Leukemia,Rate,2019,9.37440611037352,11.624521489925948,7.455984876224968
Incidence,Dominica,Both,All ages,Other neoplasms,Rate,2019,3744.0080582103406,4620.886593317435,3080.019921098851
Incidence,Madagascar,Both,All ages,Esophageal cancer,Rate,2019,4.122810148368724,5.835282525512323,2.580812006444248
Incidence,Madagascar,Both,All ages,Stomach cancer,Rate,2019,2.7764457406751997,3.624061011919482,2.0531368783039468
Incidence,Madagascar,Both,All ages,Liver cancer,Rate,2019,1.068842772519696,1.6102900636611481,0.7228791492438786
Incidence,Madagascar,Both,All ages,Larynx cancer,Rate,2019,0.46515860981842555,0.6257978500723834,0.3371817364001729
Incidence,Madagascar,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,2.538635456986661,3.367289643763549,1.8554875731165503
Incidence,Madagascar,Both,All ages,Breast cancer,Rate,2019,6.104153394802395,8.291631620929483,4.290313063490078
Incidence,Madagascar,Both,All ages,Cervical cancer,Rate,2019,10.304473911247923,15.186319131336976,6.568334515146153
Incidence,Madagascar,Both,All ages,Uterine cancer,Rate,2019,0.8185205220389061,1.170111666221332,0.49150780534013355
Incidence,Madagascar,Both,All ages,Prostate cancer,Rate,2019,3.3719547148517295,4.886076011493115,1.997476426814973
Incidence,Madagascar,Both,All ages,Colon and rectum cancer,Rate,2019,3.002972480918198,4.038676463983046,2.18015154806157
Incidence,Madagascar,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.2892860677840048,1.693980352698776,0.9379601104173858
Incidence,Russian Federation,Both,All ages,Breast cancer,Rate,2019,46.627865290721004,56.69491206861338,38.157436141639465
Incidence,Russian Federation,Both,All ages,Cervical cancer,Rate,2019,11.257594729632276,14.357549900998842,8.403989116687749
Incidence,Russian Federation,Both,All ages,Uterine cancer,Rate,2019,29.110988491289596,35.291942941923104,23.927522168980875
Incidence,Russian Federation,Both,All ages,Prostate cancer,Rate,2019,30.72972756151963,38.87361360524106,19.95086832735178
Incidence,Russian Federation,Both,All ages,Colon and rectum cancer,Rate,2019,48.761906100526815,55.64738970099552,42.86043357658817
Incidence,Russian Federation,Both,All ages,Lip and oral cavity cancer,Rate,2019,5.023072413772699,5.783406073166536,4.346804440176237
Incidence,Russian Federation,Both,All ages,Nasopharynx cancer,Rate,2019,0.48415068456451726,0.5793514335869439,0.4033278627845043
Incidence,Pakistan,Both,All ages,Leukemia,Rate,2019,4.83487284947873,6.192503056914125,3.7716313742264043
Incidence,Lao People's Democratic Republic,Both,All ages,Malignant skin melanoma,Rate,2019,0.21400210976733108,0.3200387097451533,0.1402021812584753
Incidence,Lao People's Democratic Republic,Both,All ages,Non-melanoma skin cancer,Rate,2019,1.073424856715764,1.296836648451218,0.8760029985169483
Incidence,Lao People's Democratic Republic,Both,All ages,Ovarian cancer,Rate,2019,3.1458747545834083,5.072973667895777,2.015576493110395
Incidence,Lao People's Democratic Republic,Both,All ages,Testicular cancer,Rate,2019,0.22685368670280054,0.35450991769504786,0.13891810155178852
Incidence,Lao People's Democratic Republic,Both,All ages,Kidney cancer,Rate,2019,1.3093542809417598,1.8260078707146075,0.9480195884831809
Incidence,Lao People's Democratic Republic,Both,All ages,Bladder cancer,Rate,2019,1.332223912911465,1.6894136207782409,0.9627341659517554
Incidence,Lao People's Democratic Republic,Both,All ages,Brain and central nervous system cancer,Rate,2019,2.2026203973377685,3.044749630519841,1.4077855774825434
Incidence,Lao People's Democratic Republic,Both,All ages,Thyroid cancer,Rate,2019,1.9529847978565626,2.7403686388184707,1.2080144548702338
Incidence,Lao People's Democratic Republic,Both,All ages,Mesothelioma,Rate,2019,0.12341077613763027,0.1772450297706738,0.079256059647175
Incidence,Lao People's Democratic Republic,Both,All ages,Hodgkin lymphoma,Rate,2019,0.3183991681413079,0.6011507952036678,0.17903865297761842
Incidence,Lao People's Democratic Republic,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.9513279395481933,2.6403971434114983,1.3846890411516497
Incidence,Lao People's Democratic Republic,Both,All ages,Multiple myeloma,Rate,2019,0.5337881664120657,0.7908215137389785,0.36918892692207533
Incidence,Lao People's Democratic Republic,Both,All ages,Leukemia,Rate,2019,6.538825917108861,8.735463586068258,4.587581805328525
Incidence,South Africa,Both,All ages,Esophageal cancer,Rate,2019,7.85133299214242,9.810432143144665,6.94418062254376
Incidence,South Africa,Both,All ages,Stomach cancer,Rate,2019,4.218324677011124,4.566768917208279,3.915221628891284
Incidence,Madagascar,Both,All ages,Nasopharynx cancer,Rate,2019,0.5797993030377987,0.8086426587590176,0.3978637411832721
Incidence,Madagascar,Both,All ages,Other pharynx cancer,Rate,2019,0.32415638913076383,0.4657811670829232,0.21926031943423208
Incidence,Belize,Both,All ages,Bladder cancer,Rate,2019,2.1246540212934524,2.46561656418875,1.8144681456619942
Incidence,Micronesia (Federated States of),Both,All ages,Ovarian cancer,Rate,2019,3.5025343856902666,6.69424751665397,1.8704009248110207
Incidence,Micronesia (Federated States of),Both,All ages,Testicular cancer,Rate,2019,0.21227576660632114,0.36473902351971726,0.1086627969162608
Incidence,Micronesia (Federated States of),Both,All ages,Kidney cancer,Rate,2019,1.4993416568514966,2.124959358637477,0.8300697299920607
Incidence,Micronesia (Federated States of),Both,All ages,Bladder cancer,Rate,2019,2.6363822894924067,3.560356124112354,1.8562834849552565
Incidence,Micronesia (Federated States of),Both,All ages,Brain and central nervous system cancer,Rate,2019,1.9816140893449496,2.9267562250892136,1.029202882960012
Incidence,Micronesia (Federated States of),Both,All ages,Thyroid cancer,Rate,2019,2.3938470239279783,3.404054013420722,1.5225529635436517
Incidence,Micronesia (Federated States of),Both,All ages,Mesothelioma,Rate,2019,0.364916249726403,0.596890319083854,0.17931967440393834
Incidence,Micronesia (Federated States of),Both,All ages,Hodgkin lymphoma,Rate,2019,0.40864303561475396,0.5848227057300831,0.2479545381199447
Incidence,Micronesia (Federated States of),Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.3607727248139416,3.4883590715406023,1.415421670626498
Incidence,Micronesia (Federated States of),Both,All ages,Multiple myeloma,Rate,2019,1.091592800686941,1.7505437669174106,0.6536751610921783
Incidence,Lithuania,Both,All ages,Other malignant neoplasms,Rate,2019,14.577942609942033,17.885263823598702,11.3201865475369
Incidence,Republic of Moldova,Both,All ages,Esophageal cancer,Rate,2019,2.8195987191465837,3.3571489568849855,2.3674508323958356
Incidence,Russian Federation,Both,All ages,Other pharynx cancer,Rate,2019,5.241424604637638,6.324847187872965,4.297444259689354
Incidence,Russian Federation,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,2.4670178527251423,2.9165109053701275,2.015148033383606
Incidence,Russian Federation,Both,All ages,Pancreatic cancer,Rate,2019,12.611777146748452,14.354985659127827,11.100804246780804
Incidence,Russian Federation,Both,All ages,Malignant skin melanoma,Rate,2019,8.314043685959467,10.702718800107288,6.047646172989129
Incidence,Russian Federation,Both,All ages,Non-melanoma skin cancer,Rate,2019,33.67792356731158,40.05634589711408,27.73677464850207
Incidence,Russian Federation,Both,All ages,Ovarian cancer,Rate,2019,8.994985756541132,11.45713847474671,7.127794089932548
Incidence,Russian Federation,Both,All ages,Testicular cancer,Rate,2019,2.906336765934562,4.08190665046955,1.963799527834925
Incidence,Russian Federation,Both,All ages,Kidney cancer,Rate,2019,15.2545142967103,17.47583470007677,13.263180317490228
Incidence,Russian Federation,Both,All ages,Bladder cancer,Rate,2019,11.278653466664279,13.119606052373621,9.563503766015604
Incidence,Russian Federation,Both,All ages,Brain and central nervous system cancer,Rate,2019,5.159267807456215,6.188713861147367,3.659398602512172
Incidence,Russian Federation,Both,All ages,Thyroid cancer,Rate,2019,5.97977334914388,7.171083196711377,4.964375277537881
Incidence,Russian Federation,Both,All ages,Mesothelioma,Rate,2019,0.4750728970363269,0.605026848226816,0.39910128212858237
Incidence,Lao People's Democratic Republic,Both,All ages,Other neoplasms,Rate,2019,2479.6567232704015,3107.538565626781,2014.5413172253868
Incidence,South Africa,Both,All ages,Liver cancer,Rate,2019,4.676762680651979,5.298919547437641,4.121741504859154
Incidence,South Africa,Both,All ages,Larynx cancer,Rate,2019,1.3267883468985087,1.4831539905607007,1.1930538488701596
Incidence,Cuba,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,2.140501985970719,3.615221346364039,1.602128273011596
Incidence,Cuba,Both,All ages,Pancreatic cancer,Rate,2019,10.13504538508181,12.412340658876428,8.26572192768388
Incidence,Cuba,Both,All ages,Malignant skin melanoma,Rate,2019,2.409829821991558,3.3060684663961983,1.782806530866567
Incidence,Cuba,Both,All ages,Non-melanoma skin cancer,Rate,2019,22.446524262686545,25.939427450016648,19.247024877496557
Incidence,Cuba,Both,All ages,Ovarian cancer,Rate,2019,4.703698039816679,5.925808418396261,2.670639652140557
Incidence,Cuba,Both,All ages,Testicular cancer,Rate,2019,1.2349018418736586,1.908820329357713,0.47145524297489677
Incidence,Cuba,Both,All ages,Kidney cancer,Rate,2019,6.201274477485236,7.728009622992311,4.964501438541636
Incidence,Cuba,Both,All ages,Bladder cancer,Rate,2019,14.32482502547564,17.870421169786546,11.5662596966576
Incidence,Cuba,Both,All ages,Brain and central nervous system cancer,Rate,2019,6.177735860910591,8.862358610959753,1.9774963737602251
Incidence,Cuba,Both,All ages,Thyroid cancer,Rate,2019,4.465507555339737,5.661118001642141,3.530478783192312
Incidence,Cuba,Both,All ages,Mesothelioma,Rate,2019,0.2398700205495765,0.3025559428033205,0.1897085356645703
Incidence,Cuba,Both,All ages,Hodgkin lymphoma,Rate,2019,2.757335841863363,3.8400496043877554,1.1354414472983703
Incidence,Cuba,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,9.710503176749704,12.108815731968907,7.791071692313968
Incidence,Cuba,Both,All ages,Multiple myeloma,Rate,2019,5.202364483671319,6.642621690570555,4.111452279860988
Incidence,Cuba,Both,All ages,Leukemia,Rate,2019,8.690346185249822,10.687112564796536,7.0314247204263225
Incidence,Pakistan,Both,All ages,Other neoplasms,Rate,2019,1126.7770112815433,1381.8487337218482,915.2732398992789
Incidence,Qatar,Both,All ages,Esophageal cancer,Rate,2019,0.8214134399433175,1.232957634276821,0.5523041311015177
Incidence,Qatar,Both,All ages,Stomach cancer,Rate,2019,1.9397268806005759,2.563310717674371,1.4592768356134733
Incidence,Qatar,Both,All ages,Liver cancer,Rate,2019,3.775255703259451,5.117117264798746,2.644377278286003
Incidence,Palestine,Both,All ages,Malignant skin melanoma,Rate,2019,0.19494839701639718,0.27852172253450175,0.1535168993345761
Incidence,Palestine,Both,All ages,Non-melanoma skin cancer,Rate,2019,2.760056882075456,3.3831450338939812,2.182489999121211
Incidence,Palestine,Both,All ages,Ovarian cancer,Rate,2019,2.022136588625077,2.5475662866276103,1.162308080448497
Incidence,Palestine,Both,All ages,Testicular cancer,Rate,2019,0.2522930932004877,0.5050999954350744,0.12683131530915315
Incidence,Palestine,Both,All ages,Kidney cancer,Rate,2019,1.9988015682339277,2.382766553075791,1.670916825790569
Incidence,Palestine,Both,All ages,Bladder cancer,Rate,2019,3.3213907427205043,3.9972954209956426,2.7852128642346536
Incidence,Palestine,Both,All ages,Brain and central nervous system cancer,Rate,2019,6.536530623405889,7.961715946379687,5.014295027390217
Incidence,Palestine,Both,All ages,Thyroid cancer,Rate,2019,2.227410179681459,2.804589492500179,1.5450820810933785
Incidence,Palestine,Both,All ages,Mesothelioma,Rate,2019,0.03654387682268521,0.04630382690944628,0.027159263330329555
Incidence,Palestine,Both,All ages,Hodgkin lymphoma,Rate,2019,1.0381754496926086,1.2935715988988667,0.80743017807246
Incidence,Palestine,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.727456388264551,3.219110702907365,2.297313255358646
Incidence,Palestine,Both,All ages,Multiple myeloma,Rate,2019,0.9047296255912799,1.237559601801605,0.4835593558428441
Incidence,Palestine,Both,All ages,Leukemia,Rate,2019,6.4149928091681545,7.893578767942344,5.3586251800806775
Incidence,Republic of Moldova,Both,All ages,Stomach cancer,Rate,2019,16.084301171628603,18.42810062178065,13.789343889844075
Incidence,Republic of Moldova,Both,All ages,Liver cancer,Rate,2019,3.565800214514051,4.193983350392074,3.020831613763105
Incidence,Republic of Moldova,Both,All ages,Larynx cancer,Rate,2019,5.467500488487616,6.378461954187888,4.626717997002808
Incidence,Republic of Moldova,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,28.942354964554543,33.280945136820435,24.940828295958134
Incidence,Republic of Moldova,Both,All ages,Breast cancer,Rate,2019,33.74367147231653,39.82108947278041,28.520642819362934
Incidence,Republic of Moldova,Both,All ages,Cervical cancer,Rate,2019,10.805770269466993,13.361107636903855,8.551499983045307
Incidence,Republic of Moldova,Both,All ages,Uterine cancer,Rate,2019,12.422279010978889,14.725261423001237,10.400535542402201
Incidence,Republic of Moldova,Both,All ages,Prostate cancer,Rate,2019,23.465062370584473,29.098629553109497,15.939613315975272
Incidence,Republic of Moldova,Both,All ages,Colon and rectum cancer,Rate,2019,45.8545646525595,52.249059237164126,39.91354289611827
Incidence,Republic of Moldova,Both,All ages,Lip and oral cavity cancer,Rate,2019,4.727404298518511,5.528157932869316,4.05597570642844
Incidence,Republic of Moldova,Both,All ages,Nasopharynx cancer,Rate,2019,0.9870733412649967,1.1929505701400394,0.82301918067005
Incidence,Republic of Moldova,Both,All ages,Other pharynx cancer,Rate,2019,4.748642235607426,5.693722993687463,3.970155172913632
Incidence,Republic of Moldova,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,1.1764948404082487,1.6007252082708252,0.977870384104128
Incidence,Micronesia (Federated States of),Both,All ages,Other malignant neoplasms,Rate,2019,5.497117235428236,7.069906700774385,3.5735048465818595
Incidence,Belize,Both,All ages,Other malignant neoplasms,Rate,2019,5.138913049532495,6.049684343427031,4.421853504866205
Incidence,Cuba,Both,All ages,Esophageal cancer,Rate,2019,8.670761576179158,10.728643906536808,6.896612700796878
Incidence,Lao People's Democratic Republic,Both,All ages,Other malignant neoplasms,Rate,2019,4.021274156371146,5.003946126468569,2.969274773522469
Incidence,Palestine,Both,All ages,Other neoplasms,Rate,2019,4970.8091770786405,6185.108283456184,3992.6527163879086
Incidence,Montenegro,Both,All ages,Esophageal cancer,Rate,2019,3.7781741205003314,4.697731564897549,2.9780343102239595
Incidence,Montenegro,Both,All ages,Stomach cancer,Rate,2019,13.023966990298948,15.506554582235147,10.855117206769636
Incidence,Montenegro,Both,All ages,Liver cancer,Rate,2019,9.417765129138829,11.543853041398936,7.554858082481304
Incidence,Montenegro,Both,All ages,Larynx cancer,Rate,2019,13.2582430388424,16.281438772676808,10.762079786345632
Incidence,Montenegro,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,90.77350279396192,110.42750932199657,74.24313735140758
Incidence,Montenegro,Both,All ages,Breast cancer,Rate,2019,66.57541232460385,81.96389796318054,53.048473102167236
Incidence,Montenegro,Both,All ages,Cervical cancer,Rate,2019,9.127153931419452,11.623892191114807,7.246498303804577
Incidence,Montenegro,Both,All ages,Uterine cancer,Rate,2019,13.800687551818571,18.321514576375506,11.052389907562546
Incidence,Montenegro,Both,All ages,Prostate cancer,Rate,2019,39.943280298992065,50.968347625809606,30.546977330526087
Incidence,Malawi,Both,All ages,Esophageal cancer,Rate,2019,9.81641068956484,13.219320505790932,7.297214651085064
Incidence,Malawi,Both,All ages,Stomach cancer,Rate,2019,1.2126028788797254,1.4732281715346502,0.9672143019084258
Incidence,Malawi,Both,All ages,Liver cancer,Rate,2019,1.3056121842242565,1.6433378857419594,1.0159583832334278
Incidence,Malawi,Both,All ages,Larynx cancer,Rate,2019,0.22879501365356386,0.29414702280578514,0.1779706765013022
Incidence,Dominican Republic,Both,All ages,Non-melanoma skin cancer,Rate,2019,6.258601067114761,7.27032750919406,5.367559969791275
Incidence,Dominican Republic,Both,All ages,Ovarian cancer,Rate,2019,1.1889744381205911,1.782308172630259,0.7641065795128835
Incidence,Dominican Republic,Both,All ages,Testicular cancer,Rate,2019,0.19439302551488152,0.3718355152634154,0.10318388220596127
Incidence,Dominican Republic,Both,All ages,Kidney cancer,Rate,2019,3.9764024046889306,5.3363176727598525,2.708781713280783
Incidence,Dominican Republic,Both,All ages,Bladder cancer,Rate,2019,1.8162608578844341,2.4607315193320956,1.3335320637238117
Incidence,Dominican Republic,Both,All ages,Brain and central nervous system cancer,Rate,2019,0.9560436497233413,1.6835219346610262,0.6045167001519091
Incidence,Dominican Republic,Both,All ages,Thyroid cancer,Rate,2019,2.161282941617014,3.0628129292804176,1.3965109259976172
Incidence,Dominican Republic,Both,All ages,Mesothelioma,Rate,2019,0.1293797320672497,0.18189065931810097,0.08510708478156638
Incidence,Dominican Republic,Both,All ages,Hodgkin lymphoma,Rate,2019,0.2006321108069692,0.359287798503204,0.10975597367758634
Incidence,Dominican Republic,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,3.1064330076615354,4.230947549914036,2.1518473190020035
Incidence,Dominican Republic,Both,All ages,Multiple myeloma,Rate,2019,1.63944011582464,2.2410534934223927,1.1352151959239216
Incidence,Dominican Republic,Both,All ages,Leukemia,Rate,2019,5.424813379901283,7.486021562392679,3.9083713948957115
Incidence,Papua New Guinea,Both,All ages,Larynx cancer,Rate,2019,0.3946945000249331,0.5310101795210257,0.2863212316615425
Incidence,Papua New Guinea,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,10.095426418303811,15.28918911483543,7.033085439533825
Incidence,Papua New Guinea,Both,All ages,Breast cancer,Rate,2019,21.06336481773668,28.64906101518501,15.283408264838434
Incidence,Papua New Guinea,Both,All ages,Cervical cancer,Rate,2019,7.876045112689725,11.734771460468796,4.447876303077799
Incidence,Papua New Guinea,Both,All ages,Uterine cancer,Rate,2019,1.8191601304893998,2.658392662651802,0.9481163902325034
Incidence,Papua New Guinea,Both,All ages,Prostate cancer,Rate,2019,3.9364675457579406,5.487332685073331,2.633096119444928
Incidence,Papua New Guinea,Both,All ages,Colon and rectum cancer,Rate,2019,3.874951686605434,5.2169437596368375,2.764739244016763
Incidence,Papua New Guinea,Both,All ages,Lip and oral cavity cancer,Rate,2019,1.4348164456219108,2.141123522915052,0.993769946119019
Incidence,Cuba,Both,All ages,Stomach cancer,Rate,2019,11.037900097187283,13.471428275801976,9.000504202798016
Incidence,Cuba,Both,All ages,Liver cancer,Rate,2019,3.8877922470067423,4.82328986223172,3.128590984509319
Incidence,Cuba,Both,All ages,Larynx cancer,Rate,2019,14.086543700046276,17.38889580511323,11.321412295323025
Incidence,Cuba,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2019,60.10569798332436,73.04652545197655,49.31662407847563
Incidence,Cuba,Both,All ages,Breast cancer,Rate,2019,49.21402388890916,60.8777337799272,39.43639646932299
Incidence,Cuba,Both,All ages,Cervical cancer,Rate,2019,13.676547092821906,17.004347665900458,10.528954717160639
Incidence,Cuba,Both,All ages,Uterine cancer,Rate,2019,21.739603444798778,27.20223664832639,17.497059190128326
Incidence,Cuba,Both,All ages,Prostate cancer,Rate,2019,88.14656277853543,113.16094571884305,52.76394627758308
Incidence,Cuba,Both,All ages,Colon and rectum cancer,Rate,2019,57.83768113524661,70.21568112998516,47.435816649495116
Incidence,Cuba,Both,All ages,Lip and oral cavity cancer,Rate,2019,9.10373122242344,11.349222874859656,7.267468530720183
Incidence,Cuba,Both,All ages,Nasopharynx cancer,Rate,2019,1.1828866726012046,1.4984103871580854,0.9277267377752596
Incidence,Cuba,Both,All ages,Other pharynx cancer,Rate,2019,2.712337164356935,3.4127217522368345,2.1383486525043
Incidence,Republic of Moldova,Both,All ages,Pancreatic cancer,Rate,2019,12.407067899865723,14.31873098003738,10.729463278148472
Incidence,Republic of Moldova,Both,All ages,Malignant skin melanoma,Rate,2019,3.9979558753196014,5.258003837473178,3.0149456555727943
Incidence,Dominican Republic,Both,All ages,Other neoplasms,Rate,2019,3063.981952185198,3744.1111231429236,2527.773571306461
Incidence,Central African Republic,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,1.2556360137345675,1.7922405882824182,0.8485359525131636
Incidence,South Africa,Both,All ages,Other malignant neoplasms,Rate,2019,3.8204127863557487,4.26041457472874,3.452581484233951
Incidence,Ukraine,Both,All ages,Cervical cancer,Rate,2019,9.887770479456234,13.347823022524715,7.3551219776851955
Incidence,Ukraine,Both,All ages,Uterine cancer,Rate,2019,15.146804041632732,19.56677888399906,11.581554596046507
Incidence,Ukraine,Both,All ages,Prostate cancer,Rate,2019,22.130863832498566,32.89160471755037,17.00345336726568
Incidence,Ukraine,Both,All ages,Colon and rectum cancer,Rate,2019,53.102522277712,61.88007078717952,45.137144648172445
Incidence,Ukraine,Both,All ages,Lip and oral cavity cancer,Rate,2019,9.810563479655933,11.94745472828329,8.043149863026889
Incidence,Malaysia,Both,All ages,Prostate cancer,Rate,2019,7.62633971317383,10.10617237458338,5.311981250600119
Incidence,Malaysia,Both,All ages,Colon and rectum cancer,Rate,2019,24.367472699493433,30.040462976573266,19.07255703471834
Incidence,Malaysia,Both,All ages,Lip and oral cavity cancer,Rate,2019,4.613553285997279,5.89983717894115,3.5704051967725747
Incidence,Malaysia,Both,All ages,Nasopharynx cancer,Rate,2019,5.8961878323495265,7.598135086005617,4.415998815305383
Incidence,Malaysia,Both,All ages,Other pharynx cancer,Rate,2019,1.0083453707154153,1.3136827206777324,0.7512646020519987
Incidence,Malaysia,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,1.131114350504249,1.4484549657907764,0.8694670807313262
Incidence,Malaysia,Both,All ages,Pancreatic cancer,Rate,2019,2.9636547129307145,3.738875784293548,2.29236137391886
Incidence,Malaysia,Both,All ages,Malignant skin melanoma,Rate,2019,0.40324339291719047,0.5593621429644683,0.24193565313506132
Incidence,Malaysia,Both,All ages,Non-melanoma skin cancer,Rate,2019,2.7902332493036712,3.3716977325703095,2.2749020168501777
Incidence,Malaysia,Both,All ages,Ovarian cancer,Rate,2019,3.7755465907088506,5.149849789487729,2.7923721538091604
Incidence,Malaysia,Both,All ages,Testicular cancer,Rate,2019,1.2827917727300833,2.1307610971630506,0.6943867252823026
Incidence,Malaysia,Both,All ages,Kidney cancer,Rate,2019,3.093575692568476,4.002512358814054,2.276677541323896
Incidence,Malaysia,Both,All ages,Bladder cancer,Rate,2019,4.439282238521417,5.585340776170019,3.4585632467764773
Incidence,Malaysia,Both,All ages,Brain and central nervous system cancer,Rate,2019,2.185200067860179,2.9446862361292405,1.3987461992134147
Incidence,Papua New Guinea,Both,All ages,Nasopharynx cancer,Rate,2019,0.746472712829154,1.035918822137468,0.5065233391406951
Incidence,Papua New Guinea,Both,All ages,Other pharynx cancer,Rate,2019,0.1617706494836479,0.23881074644835698,0.11468882855453988
Incidence,Papua New Guinea,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.4133973299870244,0.5627055185107819,0.28755165375652464
Incidence,Papua New Guinea,Both,All ages,Pancreatic cancer,Rate,2019,0.8000031954462719,1.1521572936910793,0.5529404939710969
Incidence,Papua New Guinea,Both,All ages,Malignant skin melanoma,Rate,2019,0.22869454654028648,0.3867278065243366,0.1369848354472374
Incidence,Papua New Guinea,Both,All ages,Non-melanoma skin cancer,Rate,2019,0.3409302341111955,0.41806293314895326,0.27361332642682673
Incidence,Papua New Guinea,Both,All ages,Ovarian cancer,Rate,2019,1.1300950301851422,2.4525766363022634,0.6675420277473295
Incidence,Papua New Guinea,Both,All ages,Testicular cancer,Rate,2019,0.15051051301337537,0.2983758769739868,0.07967312709045009
Incidence,Argentina,Both,All ages,Malignant skin melanoma,Rate,2019,3.5061556362852517,4.661028379914897,2.405168696938746
Incidence,Argentina,Both,All ages,Non-melanoma skin cancer,Rate,2019,36.096568439999075,42.377725167767,30.466127261272803
Incidence,Argentina,Both,All ages,Ovarian cancer,Rate,2019,5.507412900189725,7.042396257731344,4.264223401540704
Incidence,Argentina,Both,All ages,Testicular cancer,Rate,2019,5.8405486352984255,11.115622842721242,3.155771433358904
Incidence,Argentina,Both,All ages,Kidney cancer,Rate,2019,10.481371242509285,13.478923361452662,7.986644975925589
Incidence,Central African Republic,Both,All ages,Multiple myeloma,Rate,2019,0.5106198762890038,0.7928434908384926,0.31797714058586224
Incidence,Central African Republic,Both,All ages,Leukemia,Rate,2019,4.422799559552134,7.797019662552644,2.417940461960282
Incidence,Central African Republic,Both,All ages,Other neoplasms,Rate,2019,2260.2859287712363,2784.329262624383,1821.9494487584086
Incidence,Malawi,Both,All ages,Hodgkin lymphoma,Rate,2019,0.5095015189331886,0.712731774576659,0.34647088827398526
Incidence,Malawi,Both,All ages,Non-Hodgkin lymphoma,Rate,2019,2.042094736017974,2.873025113537292,1.5028611659523081
Incidence,Malawi,Both,All ages,Multiple myeloma,Rate,2019,0.2708405561923328,0.3612528961012491,0.1871747259351011
Incidence,Malawi,Both,All ages,Leukemia,Rate,2019,2.8633879188365534,4.514651777925955,1.8439177261172774
Incidence,Malawi,Both,All ages,Other neoplasms,Rate,2019,1295.1593060258526,1589.6592186533976,1065.6195745282455
Incidence,Palestine,Both,All ages,Other malignant neoplasms,Rate,2019,6.103989515508299,7.058159544332703,5.176614268398292
Incidence,Eswatini,Both,All ages,Uterine cancer,Rate,2019,1.6095972090040525,2.462322087824088,0.9383938678754349
Incidence,Eswatini,Both,All ages,Prostate cancer,Rate,2019,8.299757645631512,10.76268986421333,5.899779623163067
Incidence,Eswatini,Both,All ages,Colon and rectum cancer,Rate,2019,7.0218140526008535,9.75858121538431,4.665469935716984
Incidence,Eswatini,Both,All ages,Lip and oral cavity cancer,Rate,2019,2.6432295989510077,3.632991606482308,1.8233632540345137
Incidence,Eswatini,Both,All ages,Nasopharynx cancer,Rate,2019,0.4159042857597116,0.5854646529639738,0.28874515916353394
Incidence,Eswatini,Both,All ages,Other pharynx cancer,Rate,2019,0.5022095575740704,0.7007209614426076,0.34190646913850825
Incidence,Eswatini,Both,All ages,Gallbladder and biliary tract cancer,Rate,2019,0.5279307157507933,0.7341196470289993,0.35793247955565255
Incidence,Eswatini,Both,All ages,Pancreatic cancer,Rate,2019,3.701422580509051,5.211980595402665,2.4818933154020013
Incidence,Eswatini,Both,All ages,Malignant skin melanoma,Rate,2019,0.8620777481782061,1.295158698212426,0.5696082392077003
Incidence,Eswatini,Both,All ages,Non-melanoma skin cancer,Rate,2019,9.14073458211395,11.107528649262655,7.487665087140864
Incidence,Eswatini,Both,All ages,Ovarian cancer,Rate,2019,2.750425825919731,4.705454074144201,1.4550809296068226
Incidence,Eswatini,Both,All ages,Testicular cancer,Rate,2019,0.3399346155544542,0.5908916131389551,0.18854543638509702
Incidence,Eswatini,Both,All ages,Kidney cancer,Rate,2019,1.474547243817862,2.1913053117755155,0.9644805019438573
Incidence,Malaysia,Both,All ages,Thyroid cancer,Rate,2019,4.40551867869505,5.793369577259705,3.273552065749728
Incidence,Malaysia,Both,All ages,Mesothelioma,Rate,2019,0.1202084995819116,0.15702219981258178,0.08921903990708656
